Format Version,1.23,Take Name,Take 2025-12-17 06.35.01 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-17 06.35.01.503 PM,Capture Start Frame,10755390,Total Frames in Take,16256,Total Exported Frames,16256,Rotation Type,ZYX,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1032,Unlabeled 1032,Unlabeled 1032
,ID,"1A7CDF4D9ECDA9D11F0","1A7CDF4D9ECDA9D11F0","1A7CDF4D9ECDA9D11F0"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
8553,71.275000,-0.771828,0.170607,0.320997
8554,71.283000,-0.769001,0.170605,0.321426
8555,71.292000,-0.766202,0.170502,0.322131
8556,71.300000,-0.763500,0.170537,0.322951
8557,71.308000,-0.761164,0.170494,0.323970
8558,71.317000,-0.759417,0.170559,0.324967
8559,71.325000,-0.757640,0.170380,0.326026
8560,71.333000,-0.756085,0.170353,0.326537
8561,71.342000,-0.754498,0.170576,0.326730
8562,71.350000,-0.753028,0.170593,0.326808
8563,71.358000,-0.751462,0.170410,0.326507
8564,71.367000,-0.749612,0.170279,0.325958
8565,71.375000,-0.747216,0.170395,0.325513
8566,71.383000,-0.744587,0.170439,0.325239
8567,71.392000,-0.741940,0.170317,0.324849
8568,71.400000,-0.738986,0.170389,0.324870
8569,71.408000,-0.736286,0.170393,0.325197
8570,71.417000,-0.733288,0.170405,0.325855
8571,71.425000,-0.730567,0.170531,0.326567
8572,71.433000,-0.728061,0.170582,0.327584
8573,71.442000,-0.726286,0.170599,0.328452
8574,71.450000,-0.724493,0.170467,0.329382
8575,71.458000,-0.723031,0.170500,0.329964
8576,71.467000,-0.721604,0.170545,0.330110
8577,71.475000,-0.720193,0.170492,0.330142
8578,71.483000,-0.718571,0.170373,0.329822
8579,71.492000,-0.716663,0.170369,0.329402
8580,71.500000,-0.714315,0.170518,0.328853
8581,71.508000,-0.711774,0.170579,0.328415
8582,71.517000,-0.709168,0.170513,0.328148
8583,71.525000,-0.706196,0.170465,0.328246
8584,71.533000,-0.703427,0.170558,0.328554
8585,71.542000,-0.700519,0.170596,0.329172
8586,71.550000,-0.697910,0.170571,0.329942
8587,71.558000,-0.695368,0.170580,0.330885
8588,71.567000,-0.693485,0.170563,0.331742
8589,71.575000,-0.691681,0.170555,0.332722
8590,71.583000,-0.690064,0.170504,0.333367
8591,71.592000,-0.688696,0.170522,0.333555
8592,71.600000,-0.687147,0.170487,0.333516
8593,71.608000,-0.685515,0.170298,0.333363
8594,71.617000,-0.683613,0.170245,0.332909
8595,71.625000,-0.681354,0.170308,0.332325
8596,71.633000,-0.678632,0.170306,0.331910
8597,71.642000,-0.675890,0.170285,0.331695
8598,71.650000,-0.672972,0.170138,0.331815
8599,71.658000,-0.670079,0.170243,0.331999
8600,71.667000,-0.667138,0.170311,0.332682
8601,71.675000,-0.664373,0.170348,0.333447
8602,71.683000,-0.661838,0.170394,0.334370
8603,71.692000,-0.659874,0.170528,0.335352
8604,71.700000,-0.657858,0.170389,0.336359
8605,71.708000,-0.656360,0.170460,0.336902
8606,71.717000,-0.655030,0.170446,0.337205
8607,71.725000,-0.653518,0.170455,0.337277
8608,71.733000,-0.651908,0.170312,0.337097
8609,71.742000,-0.650055,0.170265,0.336723
8610,71.750000,-0.647845,0.170363,0.336204
8611,71.758000,-0.645222,0.170440,0.335783
8612,71.767000,-0.642559,0.170370,0.335512
8613,71.775000,-0.639540,0.170404,0.335590
8614,71.783000,-0.636752,0.170419,0.335830
8615,71.792000,-0.633852,0.170451,0.336414
8616,71.800000,-0.631062,0.170378,0.337112
8617,71.808000,-0.628616,0.170418,0.338064
8618,71.817000,-0.626649,0.170349,0.338908
8619,71.825000,-0.624571,0.170137,0.340006
8620,71.833000,-0.623004,0.170196,0.340482
8621,71.842000,-0.621371,0.170095,0.340721
8622,71.850000,-0.619635,0.169938,0.340709
8623,71.858000,-0.617925,0.169717,0.340361
8624,71.867000,-0.616235,0.169719,0.339884
8625,71.875000,-0.613830,0.169839,0.339402
8626,71.883000,-0.611138,0.169862,0.339002
8627,71.892000,-0.608304,0.169654,0.338717
8628,71.900000,-0.605190,0.169506,0.338903
8629,71.908000,-0.602194,0.169491,0.339145
8630,71.917000,-0.599469,0.169663,0.339660
8631,71.925000,-0.596764,0.169722,0.340582
8632,71.933000,-0.594338,0.169823,0.341386
8633,71.942000,-0.592202,0.169755,0.342411
8634,71.950000,-0.590636,0.169748,0.343284
8635,71.958000,-0.589169,0.169752,0.343933
8636,71.967000,-0.587483,0.169686,0.344321
8637,71.975000,-0.585994,0.169672,0.344255
8638,71.983000,-0.584566,0.169547,0.344132
8639,71.992000,-0.582862,0.169531,0.343694
8640,72.000000,-0.580517,0.169503,0.343211
8641,72.008000,-0.578114,0.169582,0.342731
8642,72.017000,-0.575386,0.169595,0.342500
8643,72.025000,-0.572359,0.169495,0.342540
8644,72.033000,-0.569354,0.169420,0.342811
8645,72.042000,-0.566617,0.169571,0.343417
8646,72.050000,-0.563804,0.169523,0.344170
8647,72.058000,-0.561490,0.169644,0.345016
8648,72.067000,-0.559516,0.169464,0.346180
8649,72.075000,-0.557935,0.169533,0.347073
8650,72.083000,-0.556220,0.169521,0.347786
8651,72.092000,-0.554505,0.169512,0.348229
8652,72.100000,-0.553060,0.169610,0.348190
8653,72.108000,-0.551748,0.169409,0.347940
8654,72.117000,-0.549848,0.169288,0.347635
8655,72.125000,-0.547599,0.169351,0.347093
8656,72.133000,-0.545176,0.169470,0.346666
8657,72.142000,-0.542371,0.169373,0.346550
8658,72.150000,-0.539364,0.169301,0.346502
8659,72.158000,-0.536491,0.169304,0.346893
8660,72.167000,-0.533578,0.169361,0.347324
8661,72.175000,-0.530798,0.169236,0.348208
8662,72.183000,-0.528274,0.169453,0.348967
8663,72.192000,-0.526138,0.169332,0.349992
8664,72.200000,-0.524387,0.169271,0.350843
8665,72.208000,-0.522696,0.169209,0.351760
8666,72.217000,-0.521175,0.169203,0.352074
8667,72.225000,-0.519681,0.169190,0.352077
8668,72.233000,-0.518089,0.169007,0.351998
8669,72.242000,-0.516309,0.169002,0.351583
8670,72.250000,-0.514157,0.169067,0.351095
8671,72.258000,-0.511679,0.169023,0.350760
8672,72.267000,-0.509021,0.168803,0.350515
8673,72.275000,-0.506204,0.168825,0.350527
8674,72.283000,-0.503169,0.168841,0.350754
8675,72.292000,-0.500178,0.168859,0.351422
8676,72.300000,-0.497507,0.168829,0.352019
8677,72.308000,-0.495157,0.168842,0.353008
8678,72.317000,-0.493095,0.168724,0.353940
8679,72.325000,-0.491209,0.168709,0.354873
8680,72.333000,-0.489514,0.168736,0.355788
8681,72.342000,-0.487952,0.168730,0.356253
8682,72.350000,-0.486354,0.168725,0.356445
8683,72.358000,-0.484655,0.168611,0.356368
8684,72.367000,-0.482938,0.168575,0.355994
8685,72.375000,-0.480499,0.168487,0.355608
8686,72.383000,-0.477918,0.168469,0.355193
8687,72.392000,-0.475405,0.168376,0.354737
8688,72.400000,-0.472524,0.168267,0.354627
8689,72.408000,-0.469635,0.168166,0.355018
8690,72.417000,-0.466524,0.168212,0.355868
8691,72.425000,-0.463483,0.168286,0.356905
8692,72.433000,-0.460910,0.168473,0.357978
8693,72.442000,-0.458760,0.168325,0.359263
8694,72.450000,-0.457000,0.168190,0.360392
8695,72.458000,-0.455420,0.168158,0.361467
8696,72.467000,-0.453970,0.168098,0.362252
8697,72.475000,-0.452573,0.168001,0.362585
8698,72.483000,-0.450994,0.167840,0.362695
8699,72.492000,-0.449056,0.167942,0.362695
8700,72.500000,-0.446797,0.168008,0.362607
8701,72.508000,-0.444254,0.167999,0.362588
8702,72.517000,-0.441704,0.167988,0.362636
8703,72.525000,-0.438766,0.167872,0.363054
8704,72.533000,-0.435821,0.168015,0.363765
8705,72.542000,-0.432884,0.168058,0.364914
8706,72.550000,-0.430032,0.168050,0.366149
8707,72.558000,-0.427704,0.168069,0.367450
8708,72.567000,-0.425565,0.167859,0.368993
8709,72.575000,-0.423764,0.167833,0.370326
8710,72.583000,-0.422159,0.167851,0.371800
8711,72.592000,-0.420885,0.167886,0.372681
8712,72.600000,-0.419472,0.167858,0.373264
8713,72.608000,-0.418006,0.167695,0.373802
8714,72.617000,-0.416311,0.167676,0.374018
8715,72.625000,-0.414302,0.167695,0.374209
8716,72.633000,-0.411947,0.167606,0.374565
8717,72.642000,-0.409374,0.167605,0.375070
8718,72.650000,-0.406595,0.167565,0.375662
8719,72.658000,-0.403880,0.167538,0.376788
8720,72.667000,-0.401360,0.167573,0.378149
8721,72.675000,-0.398719,0.167585,0.379735
8722,72.683000,-0.396570,0.167684,0.381470
8723,72.692000,-0.394787,0.167601,0.383209
8724,72.700000,-0.393309,0.167443,0.384827
8725,72.708000,-0.391939,0.167468,0.386497
8726,72.717000,-0.390797,0.167603,0.387533
8727,72.725000,-0.389549,0.167495,0.388357
8728,72.733000,-0.388267,0.167303,0.388973
8729,72.742000,-0.386709,0.167256,0.389310
8730,72.750000,-0.384828,0.167335,0.389655
8731,72.758000,-0.382825,0.167349,0.390010
8732,72.767000,-0.380440,0.167326,0.390553
8733,72.775000,-0.377877,0.167299,0.391527
8734,72.783000,-0.375409,0.167283,0.392682
8735,72.792000,-0.372941,0.167297,0.394151
8736,72.800000,-0.370465,0.167355,0.395919
8737,72.808000,-0.368523,0.167360,0.397523
8738,72.817000,-0.366835,0.167272,0.399464
8739,72.825000,-0.365480,0.167252,0.401166
8740,72.833000,-0.364184,0.167218,0.402987
8741,72.842000,-0.363147,0.167166,0.404115
8742,72.850000,-0.362054,0.167249,0.404927
8743,72.858000,-0.360773,0.167037,0.405660
8744,72.867000,-0.359449,0.166937,0.406193
8745,72.875000,-0.357580,0.166985,0.406573
8746,72.883000,-0.355321,0.166987,0.407124
8747,72.892000,-0.353104,0.166899,0.407896
8748,72.900000,-0.350531,0.166906,0.408935
8749,72.908000,-0.347863,0.166936,0.410292
8750,72.917000,-0.345459,0.166892,0.411942
8751,72.925000,-0.343100,0.166902,0.413786
8752,72.933000,-0.341189,0.166874,0.415602
8753,72.942000,-0.339566,0.166955,0.417749
8754,72.950000,-0.338463,0.166923,0.419628
8755,72.958000,-0.337532,0.166918,0.421298
8756,72.967000,-0.336664,0.166935,0.422677
8757,72.975000,-0.335735,0.166977,0.423663
8758,72.983000,-0.334515,0.166923,0.424444
8759,72.992000,-0.332859,0.166927,0.425154
8760,73.000000,-0.330880,0.166946,0.425759
8761,73.008000,-0.328533,0.166902,0.426315
8762,73.017000,-0.326165,0.166934,0.426992
8763,73.025000,-0.323920,0.166887,0.428188
8764,73.033000,-0.321472,0.166838,0.429695
8765,73.042000,-0.318839,0.166810,0.431475
8766,73.050000,-0.316245,0.166886,0.433598
8767,73.058000,-0.314337,0.166883,0.435560
8768,73.067000,-0.312623,0.166773,0.437792
8769,73.075000,-0.311141,0.166668,0.439764
8770,73.083000,-0.309883,0.166561,0.441689
8771,73.092000,-0.308786,0.166665,0.443092
8772,73.100000,-0.307551,0.166581,0.444279
8773,73.108000,-0.306209,0.166543,0.445299
8774,73.117000,-0.304644,0.166546,0.445970
8775,73.125000,-0.302550,0.166616,0.446652
8776,73.133000,-0.300261,0.166572,0.447436
8777,73.142000,-0.297639,0.166505,0.448629
8778,73.150000,-0.294860,0.166661,0.449964
8779,73.158000,-0.292292,0.166599,0.451539
8780,73.167000,-0.289798,0.166632,0.453384
8781,73.175000,-0.287434,0.166615,0.455537
8782,73.183000,-0.285445,0.166579,0.457626
8783,73.192000,-0.283707,0.166571,0.459788
8784,73.200000,-0.282347,0.166507,0.461713
8785,73.208000,-0.280977,0.166528,0.463494
8786,73.217000,-0.279831,0.166475,0.464739
8787,73.225000,-0.278591,0.166448,0.465798
8788,73.233000,-0.277093,0.166260,0.466697
8789,73.242000,-0.275424,0.166270,0.467418
8790,73.250000,-0.273283,0.166208,0.468025
8791,73.258000,-0.270845,0.166235,0.468698
8792,73.267000,-0.268227,0.166263,0.469493
8793,73.275000,-0.265590,0.166479,0.470319
8794,73.283000,-0.262877,0.166585,0.471422
8795,73.292000,-0.260393,0.166535,0.472878
8796,73.300000,-0.257960,0.166372,0.474675
8797,73.308000,-0.255943,0.166261,0.476611
8798,73.317000,-0.254394,0.166286,0.478624
8799,73.325000,-0.252914,0.166193,0.480428
8800,73.333000,-0.251864,0.166155,0.481864
8801,73.342000,-0.250867,0.166232,0.482696
8802,73.350000,-0.249661,0.166176,0.483497
8803,73.358000,-0.248271,0.166054,0.484187
8804,73.367000,-0.246626,0.166087,0.484573
8805,73.375000,-0.244655,0.166124,0.484980
8806,73.383000,-0.242319,0.166153,0.485472
8807,73.392000,-0.239703,0.166094,0.486343
8808,73.400000,-0.237251,0.166100,0.487259
8809,73.408000,-0.234634,0.166138,0.488588
8810,73.417000,-0.232166,0.166116,0.490246
8811,73.425000,-0.229919,0.166100,0.491994
8812,73.433000,-0.227952,0.166139,0.493913
8813,73.442000,-0.226470,0.166023,0.495700
8814,73.450000,-0.225087,0.165899,0.497321
8815,73.458000,-0.224019,0.165884,0.498788
8816,73.467000,-0.223048,0.165997,0.499744
8817,73.475000,-0.221892,0.166042,0.500508
8818,73.483000,-0.220540,0.165950,0.501092
8819,73.492000,-0.218971,0.165963,0.501519
8820,73.500000,-0.216908,0.166031,0.501995
8821,73.508000,-0.214740,0.166026,0.502630
8822,73.517000,-0.212328,0.165985,0.503349
8823,73.525000,-0.209936,0.165974,0.504350
8824,73.533000,-0.207608,0.165968,0.505764
8825,73.542000,-0.205333,0.166023,0.507322
8826,73.550000,-0.203213,0.166097,0.509045
8827,73.558000,-0.201640,0.166114,0.510782
8828,73.567000,-0.200284,0.165991,0.512666
8829,73.575000,-0.199191,0.165953,0.514280
8830,73.583000,-0.198185,0.166009,0.515725
8831,73.592000,-0.197209,0.165977,0.516638
8832,73.600000,-0.196169,0.165939,0.517389
8833,73.608000,-0.194998,0.165876,0.517992
8834,73.617000,-0.193433,0.165846,0.518447
8835,73.625000,-0.191589,0.165863,0.518923
8836,73.633000,-0.189513,0.165877,0.519470
8837,73.642000,-0.187216,0.165800,0.520334
8838,73.650000,-0.184899,0.165821,0.521640
8839,73.658000,-0.182439,0.165923,0.523217
8840,73.667000,-0.180051,0.165926,0.524966
8841,73.675000,-0.177904,0.165858,0.526905
8842,73.683000,-0.176186,0.165815,0.529030
8843,73.692000,-0.174707,0.165814,0.531181
8844,73.700000,-0.173543,0.165725,0.533032
8845,73.708000,-0.172595,0.165704,0.534692
8846,73.717000,-0.171484,0.165696,0.536175
8847,73.725000,-0.170584,0.165693,0.537225
8848,73.733000,-0.169358,0.165582,0.538099
8849,73.742000,-0.167790,0.165560,0.538994
8850,73.750000,-0.166033,0.165575,0.539706
8851,73.758000,-0.163927,0.165587,0.540688
8852,73.767000,-0.161783,0.165600,0.541903
8853,73.775000,-0.159395,0.165513,0.543454
8854,73.783000,-0.157112,0.165666,0.545194
8855,73.792000,-0.154852,0.165653,0.547167
8856,73.800000,-0.152638,0.165622,0.549357
8857,73.808000,-0.150897,0.165690,0.551448
8858,73.817000,-0.149247,0.165760,0.553838
8859,73.825000,-0.148097,0.165798,0.555820
8860,73.833000,-0.147210,0.165785,0.557659
8861,73.842000,-0.146419,0.165785,0.559166
8862,73.850000,-0.145774,0.165716,0.560401
8863,73.858000,-0.144749,0.165716,0.561558
8864,73.867000,-0.143439,0.165785,0.562514
8865,73.875000,-0.141822,0.165778,0.563560
8866,73.883000,-0.139905,0.165593,0.564634
8867,73.892000,-0.137930,0.165628,0.565914
8868,73.900000,-0.135711,0.165662,0.567675
8869,73.908000,-0.133590,0.165794,0.569508
8870,73.917000,-0.131608,0.165709,0.571647
8871,73.925000,-0.129851,0.165724,0.574006
8872,73.933000,-0.128498,0.165674,0.576548
8873,73.942000,-0.127483,0.165567,0.578927
8874,73.950000,-0.126877,0.165576,0.581201
8875,73.958000,-0.126549,0.165742,0.583073
8876,73.967000,-0.125979,0.165758,0.584612
8877,73.975000,-0.125586,0.165741,0.586029
8878,73.983000,-0.125074,0.165703,0.587082
8879,73.992000,-0.124164,0.165698,0.587962
8880,74.000000,-0.122848,0.165719,0.589046
8881,74.008000,-0.121312,0.165744,0.590334
8882,74.017000,-0.119636,0.165744,0.591797
8883,74.025000,-0.117849,0.165711,0.593544
8884,74.033000,-0.116051,0.165771,0.595587
8885,74.042000,-0.114412,0.165785,0.597976
8886,74.050000,-0.113026,0.165843,0.600474
8887,74.058000,-0.112020,0.165748,0.603143
8888,74.067000,-0.111264,0.165741,0.605692
8889,74.075000,-0.110704,0.165730,0.608116
8890,74.083000,-0.110448,0.165828,0.610142
8891,74.092000,-0.110013,0.165816,0.611828
8892,74.100000,-0.109426,0.165751,0.613580
8893,74.108000,-0.108725,0.165646,0.615114
8894,74.117000,-0.107663,0.165623,0.616519
8895,74.125000,-0.106267,0.165610,0.617805
8896,74.133000,-0.104788,0.165679,0.619145
8897,74.142000,-0.103038,0.165779,0.620827
8898,74.150000,-0.101344,0.165734,0.623086
8899,74.158000,-0.099617,0.165652,0.625537
8900,74.167000,-0.098004,0.165748,0.628199
8901,74.175000,-0.096723,0.165775,0.630970
8902,74.183000,-0.095945,0.165750,0.633649
8903,74.192000,-0.095271,0.165805,0.636519
8904,74.200000,-0.094870,0.165782,0.639017
8905,74.208000,-0.094704,0.165755,0.641269
8906,74.217000,-0.094383,0.165729,0.643301
8907,74.225000,-0.094022,0.165631,0.645078
8908,74.233000,-0.093622,0.165509,0.646573
8909,74.242000,-0.092734,0.165616,0.647845
8910,74.250000,-0.091504,0.165666,0.649218
8911,74.258000,-0.090143,0.165589,0.650867
8912,74.267000,-0.088435,0.165598,0.653060
8913,74.275000,-0.086790,0.165519,0.655311
8914,74.283000,-0.085266,0.165527,0.657802
8915,74.292000,-0.083956,0.165565,0.660383
8916,74.300000,-0.082792,0.165597,0.663089
8917,74.308000,-0.082269,0.165462,0.665958
8918,74.317000,-0.081794,0.165478,0.668885
8919,74.325000,-0.081660,0.165437,0.671494
8920,74.333000,-0.081551,0.165375,0.673649
8921,74.342000,-0.081488,0.165443,0.675542
8922,74.350000,-0.081182,0.165353,0.677238
8923,74.358000,-0.080843,0.165316,0.678735
8924,74.367000,-0.080134,0.165398,0.680125
8925,74.375000,-0.079102,0.165365,0.681423
8926,74.383000,-0.077794,0.165297,0.683093
8927,74.392000,-0.076449,0.165317,0.685093
8928,74.400000,-0.075070,0.165359,0.687407
8929,74.408000,-0.073761,0.165370,0.690090
8930,74.417000,-0.072714,0.165468,0.693178
8931,74.425000,-0.072080,0.165464,0.696207
8932,74.433000,-0.071533,0.165339,0.699339
8933,74.442000,-0.071503,0.165327,0.702191
8934,74.450000,-0.071520,0.165390,0.704672
8935,74.458000,-0.071428,0.165339,0.706902
8936,74.467000,-0.071541,0.165247,0.708782
8937,74.475000,-0.071516,0.165137,0.710373
8938,74.483000,-0.071090,0.165213,0.711769
8939,74.492000,-0.070366,0.165261,0.713094
8940,74.500000,-0.069506,0.165221,0.714649
8941,74.508000,-0.068275,0.165252,0.716218
8942,74.517000,-0.067004,0.165330,0.718152
8943,74.525000,-0.065852,0.165346,0.720487
8944,74.533000,-0.064368,0.165421,0.723120
8945,74.542000,-0.063066,0.165501,0.725842
8946,74.550000,-0.062286,0.165431,0.728890
8947,74.558000,-0.061760,0.165480,0.731813
8948,74.567000,-0.061637,0.165385,0.734558
8949,74.575000,-0.061781,0.165294,0.737256
8950,74.583000,-0.061935,0.165373,0.739438
8951,74.592000,-0.062150,0.165308,0.741350
8952,74.600000,-0.062197,0.165238,0.743034
8953,74.608000,-0.061819,0.165262,0.744513
8954,74.617000,-0.061029,0.165284,0.746146
8955,74.625000,-0.059981,0.165292,0.747830
8956,74.633000,-0.058521,0.165273,0.749679
8957,74.642000,-0.057148,0.165135,0.751955
8958,74.650000,-0.055839,0.165254,0.754390
8959,74.658000,-0.054674,0.165205,0.757158
8960,74.667000,-0.053645,0.165169,0.759939
8961,74.675000,-0.053020,0.165204,0.763049
8962,74.683000,-0.052664,0.165173,0.766016
8963,74.692000,-0.052462,0.165138,0.768821
8964,74.700000,-0.052510,0.165223,0.771471
8965,74.708000,-0.052723,0.165073,0.773685
8966,74.717000,-0.052746,0.165074,0.775473
8967,74.725000,-0.052515,0.164988,0.777169
8968,74.733000,-0.051956,0.165054,0.778786
8969,74.742000,-0.051050,0.165108,0.780283
8970,74.750000,-0.049928,0.165043,0.781950
8971,74.758000,-0.048561,0.164983,0.783836
8972,74.767000,-0.047208,0.165030,0.786158
8973,74.775000,-0.045726,0.165017,0.788779
8974,74.783000,-0.044422,0.164976,0.791398
8975,74.792000,-0.043317,0.164928,0.794244
8976,74.800000,-0.042498,0.165095,0.797383
8977,74.808000,-0.041806,0.164887,0.800307
8978,74.817000,-0.041451,0.164882,0.802882
8979,74.825000,-0.041222,0.164990,0.805288
8980,74.833000,-0.041034,0.164983,0.807156
8981,74.842000,-0.041004,0.164918,0.808905
8982,74.850000,-0.040768,0.164916,0.810290
8983,74.858000,-0.040227,0.165023,0.811517
8984,74.867000,-0.039214,0.165109,0.812867
8985,74.875000,-0.038075,0.165041,0.814263
8986,74.883000,-0.036712,0.165103,0.815855
8987,74.892000,-0.035154,0.165029,0.817891
8988,74.900000,-0.033602,0.165080,0.820267
8989,74.908000,-0.032264,0.165193,0.822822
8990,74.917000,-0.031196,0.165151,0.825210
8991,74.925000,-0.030442,0.165203,0.828060
8992,74.933000,-0.030016,0.165164,0.830692
8993,74.942000,-0.029836,0.165090,0.833200
8994,74.950000,-0.029649,0.165019,0.835532
8995,74.958000,-0.029562,0.165030,0.837362
8996,74.967000,-0.029342,0.164957,0.838835
8997,74.975000,-0.028942,0.164930,0.840237
8998,74.983000,-0.028339,0.164889,0.841419
8999,74.992000,-0.027336,0.164898,0.842520
9000,75.000000,-0.026339,0.164889,0.843737
9001,75.008000,-0.025243,0.165019,0.845146
9002,75.017000,-0.024089,0.165340,0.846788
9003,75.025000,-0.022991,0.165455,0.848688
9004,75.033000,-0.021874,0.165356,0.850849
9005,75.042000,-0.020985,0.165515,0.853073
9006,75.050000,-0.020639,0.165528,0.855444
9007,75.058000,-0.020371,0.165548,0.857933
