Format Version,1.23,Take Name,Take 2025-12-17 06.57.16 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-17 06.57.16.807 PM,Capture Start Frame,10915629,Total Frames in Take,40845,Total Exported Frames,40845,Rotation Type,ZYX,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1035,Unlabeled 1035,Unlabeled 1035,Unlabeled 1036,Unlabeled 1036,Unlabeled 1036
,ID,"1E7CDF4D9ECDA9D11F0","1E7CDF4D9ECDA9D11F0","1E7CDF4D9ECDA9D11F0","1E8CDF4D9ECDA9D11F0","1E8CDF4D9ECDA9D11F0","1E8CDF4D9ECDA9D11F0"
,,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
17266,143.883000,-0.680318,0.209492,-0.313308,,,
17267,143.892000,-0.678940,0.209509,-0.306931,,,
17268,143.900000,-0.677266,0.209706,-0.300622,,,
17269,143.908000,-0.675154,0.209976,-0.294526,,,
17270,143.917000,-0.673571,0.209935,-0.288449,,,
17271,143.925000,-0.671899,0.209467,-0.281977,,,
17272,143.933000,-0.669605,0.209134,-0.275387,,,
17273,143.942000,-0.668078,0.209364,-0.268982,,,
17274,143.950000,-0.667210,0.209642,-0.262820,,,
17275,143.958000,-0.665736,0.209629,-0.256702,,,
17276,143.967000,-0.664108,0.209419,-0.250091,,,
17277,143.975000,-0.662576,0.209190,-0.243796,,,
17278,143.983000,-0.661550,0.209131,-0.237670,,,
17279,143.992000,-0.660875,0.209159,-0.230509,,,
17280,144.000000,-0.659791,0.209197,-0.223835,,,
17281,144.008000,-0.658547,0.209137,-0.217961,,,
17282,144.017000,-0.658158,0.208907,-0.211422,,,
17283,144.025000,-0.657603,0.209022,-0.204899,,,
17284,144.033000,-0.655734,0.209213,-0.198627,,,
17285,144.042000,-0.654939,0.209169,-0.192330,,,
17286,144.050000,-0.655972,0.209094,-0.185786,,,
17287,144.058000,-0.656001,0.208861,-0.178334,,,
17288,144.067000,-0.655370,0.208568,-0.172294,,,
17289,144.075000,-0.655250,0.208937,-0.166472,,,
17290,144.083000,-0.655414,0.208904,-0.159184,,,
17291,144.092000,-0.655627,0.208751,-0.153224,,,
17292,144.100000,-0.655626,0.208733,-0.147101,,,
17293,144.108000,-0.656026,0.208529,-0.139523,,,
17294,144.117000,-0.656705,0.208604,-0.133750,,,
17295,144.125000,-0.656937,0.208940,-0.127916,,,
17296,144.133000,-0.656934,0.208906,-0.120852,,,
17297,144.142000,-0.657729,0.208623,-0.114407,,,
17298,144.150000,-0.658683,0.208433,-0.107989,,,
17299,144.158000,-0.659270,0.208422,-0.101383,,,
17300,144.167000,-0.660187,0.208489,-0.095175,,,
17301,144.175000,-0.661375,0.208398,-0.088664,,,
17302,144.183000,-0.662485,0.208316,-0.082265,,,
17303,144.192000,-0.663847,0.208641,-0.076366,,,
17304,144.200000,-0.664798,0.209040,-0.070189,,,
17305,144.208000,-0.665419,0.209148,-0.063889,,,
17306,144.217000,-0.667125,0.208813,-0.057739,,,
17307,144.225000,-0.669612,0.208200,-0.050758,,,
17308,144.233000,-0.671421,0.207985,-0.044000,,,
17309,144.242000,-0.672515,0.208591,-0.038961,,,
17310,144.250000,-0.673658,0.209433,-0.033455,,,
17311,144.258000,-0.675041,0.209777,-0.026822,,,
17312,144.267000,-0.676420,0.209634,-0.021106,,,
17313,144.275000,-0.678866,0.208923,-0.015005,,,
17314,144.283000,-0.682129,0.208477,-0.008482,,,
17315,144.292000,-0.684329,0.208866,-0.003034,,,
17316,144.300000,-0.685315,0.209446,0.001699,,,
17317,144.308000,-0.687229,0.209911,0.007316,,,
17318,144.317000,-0.689381,0.209756,0.013774,,,
17319,144.325000,-0.691645,0.209389,0.019684,,,
17320,144.333000,-0.695180,0.209077,0.025538,,,
17321,144.342000,-0.698898,0.208935,0.031643,,,
17322,144.350000,-0.701300,0.209029,0.036793,,,
17323,144.358000,-0.703049,0.209331,0.041200,,,
17324,144.367000,-0.704903,0.209478,0.045870,,,
17325,144.375000,-0.706510,0.209170,0.050809,,,
17326,144.383000,-0.709213,0.208969,0.056270,,,
17327,144.392000,-0.712254,0.208959,0.060811,,,
17328,144.400000,-0.713630,0.209193,0.064051,,,
17329,144.408000,-0.714137,0.209443,0.067659,,,
17330,144.417000,-0.715430,0.209404,0.071681,,,
17331,144.425000,-0.717690,0.209231,0.075900,,,
17332,144.433000,-0.719823,0.209075,0.079575,,,
17333,144.442000,-0.720611,0.209295,0.081751,,,
17334,144.450000,-0.721267,0.209527,0.084512,,,
17335,144.458000,-0.722564,0.209540,0.088098,,,
17336,144.467000,-0.724292,0.209367,0.090753,,,
17337,144.475000,-0.725790,0.209273,0.092728,,,
17338,144.483000,-0.726579,0.209433,0.094866,,,
17339,144.492000,-0.726800,0.209581,0.096486,,,
17340,144.500000,-0.727425,0.209573,0.097839,,,
17341,144.508000,-0.728250,0.209368,0.099061,,,
17342,144.517000,-0.728604,0.209320,0.099931,,,
17343,144.525000,-0.728805,0.209417,0.100536,,,
17344,144.533000,-0.729236,0.209476,0.100508,,,
17345,144.542000,-0.729419,0.209462,0.100184,,,
17346,144.550000,-0.729208,0.209464,0.100099,,,
17347,144.558000,-0.728861,0.209429,0.099916,,,
17348,144.567000,-0.728468,0.209435,0.099853,,,
17349,144.575000,-0.728042,0.209497,0.099610,,,
17350,144.583000,-0.727670,0.209574,0.098927,,,
17351,144.592000,-0.727637,0.209552,0.098619,,,
17352,144.600000,-0.727835,0.209468,0.098423,,,
17353,144.608000,-0.727770,0.209503,0.098183,,,
17354,144.617000,-0.727490,0.209588,0.098187,,,
17355,144.625000,-0.727340,0.209634,0.098248,,,
17356,144.633000,-0.727475,0.209591,0.098238,,,
17357,144.642000,-0.727655,0.209504,0.098247,,,
17358,144.650000,-0.727638,0.209504,0.098250,,,
17359,144.658000,-0.727644,0.209526,0.098271,,,
17360,144.667000,-0.727701,0.209539,0.098332,,,
17361,144.675000,-0.727604,0.209553,0.098332,,,
17362,144.683000,-0.727540,0.209556,0.098293,,,
17363,144.692000,-0.727669,0.209544,0.098295,,,
17364,144.700000,-0.727717,0.209510,0.098247,,,
17365,144.708000,-0.727597,0.209510,0.098312,,,
17366,144.717000,-0.727569,0.209514,0.098342,,,
17367,144.725000,-0.727681,0.209530,0.098275,,,
17368,144.733000,-0.727656,0.209538,0.098269,,,
17369,144.742000,-0.727546,0.209551,0.098296,,,
17370,144.750000,-0.727559,0.209563,0.098302,,,
17371,144.758000,-0.727622,0.209534,0.098302,,,
17372,144.767000,-0.727624,0.209508,0.098276,,,
17373,144.775000,-0.727593,0.209505,0.098369,,,
17374,144.783000,-0.727645,0.209504,0.098339,,,
17375,144.792000,-0.727648,0.209515,0.098311,,,
17376,144.800000,-0.727629,0.209538,0.098294,,,
17377,144.808000,-0.727657,0.209551,0.098227,,,
17378,144.817000,-0.727639,0.209518,0.098299,,,
17379,144.825000,-0.727615,0.209501,0.098291,,,
17380,144.833000,-0.727656,0.209507,0.098275,,,
17381,144.842000,-0.727643,0.209495,0.098315,,,
17382,144.850000,-0.727596,0.209519,0.098272,,,
17383,144.858000,-0.727592,0.209524,0.098301,,,
17384,144.867000,-0.727602,0.209539,0.098275,,,
17385,144.875000,-0.727585,0.209557,0.098251,,,
17386,144.883000,-0.727578,0.209537,0.098310,,,
17387,144.892000,-0.727661,0.209505,0.098286,,,
17388,144.900000,-0.727620,0.209485,0.098348,,,
17389,144.908000,-0.727591,0.209493,0.098352,,,
17390,144.917000,-0.727636,0.209538,0.098295,,,
17391,144.925000,-0.727625,0.209545,0.098278,,,
17392,144.933000,-0.727602,0.209558,0.098247,,,
17393,144.942000,-0.727628,0.209537,0.098261,,,
17394,144.950000,-0.727661,0.209497,0.098281,,,
17395,144.958000,-0.727647,0.209498,0.098274,,,
17396,144.967000,-0.727613,0.209490,0.098330,,,
17397,144.975000,-0.727611,0.209526,0.098280,,,
17398,144.983000,-0.727597,0.209538,0.098284,,,
17399,144.992000,-0.727572,0.209542,0.098290,,,
17400,145.000000,-0.727601,0.209558,0.098262,,,
17401,145.008000,-0.727633,0.209523,0.098305,,,
17402,145.017000,-0.727695,0.209506,0.098283,,,
17403,145.025000,-0.727671,0.209484,0.098338,,,
17404,145.033000,-0.727679,0.209473,0.098374,,,
17405,145.042000,-0.727722,0.209502,0.098313,,,
17406,145.050000,-0.727720,0.209504,0.098322,,,
17407,145.058000,-0.727729,0.209517,0.098297,,,
17408,145.067000,-0.727768,0.209495,0.098327,,,
17409,145.075000,-0.727792,0.209465,0.098357,,,
17410,145.083000,-0.727848,0.209444,0.098364,,,
17411,145.092000,-0.727826,0.209443,0.098395,,,
17412,145.100000,-0.727813,0.209474,0.098395,,,
17413,145.108000,-0.727818,0.209468,0.098366,,,
17414,145.117000,-0.727800,0.209477,0.098341,,,
17415,145.125000,-0.727804,0.209499,0.098285,,,
17416,145.133000,-0.727786,0.209482,0.098305,,,
17417,145.142000,-0.727832,0.209450,0.098295,,,
17418,145.150000,-0.727827,0.209436,0.098321,,,
17419,145.158000,-0.727805,0.209421,0.098371,,,
17420,145.167000,-0.727869,0.209452,0.098308,,,
17421,145.175000,-0.727889,0.209470,0.098267,,,
17422,145.183000,-0.727877,0.209478,0.098240,,,
17423,145.192000,-0.727919,0.209462,0.098240,,,
17424,145.200000,-0.727963,0.209409,0.098295,,,
17425,145.208000,-0.727982,0.209407,0.098304,,,
17426,145.217000,-0.727969,0.209405,0.098339,,,
17427,145.225000,-0.727933,0.209412,0.098360,,,
17428,145.233000,-0.727916,0.209430,0.098323,,,
17429,145.242000,-0.727892,0.209452,0.098277,,,
17430,145.250000,-0.727897,0.209475,0.098263,,,
17431,145.258000,-0.727874,0.209471,0.098264,,,
17432,145.267000,-0.727931,0.209443,0.098280,,,
17433,145.275000,-0.727930,0.209403,0.098321,,,
17434,145.283000,-0.727907,0.209408,0.098359,,,
17435,145.292000,-0.727935,0.209414,0.098324,,,
17436,145.300000,-0.727960,0.209450,0.098280,,,
17437,145.308000,-0.727925,0.209460,0.098228,,,
17438,145.317000,-0.727954,0.209459,0.098234,,,
17439,145.325000,-0.727942,0.209420,0.098266,,,
17440,145.333000,-0.727980,0.209420,0.098242,,,
17441,145.342000,-0.727942,0.209405,0.098295,,,
17442,145.350000,-0.727924,0.209416,0.098278,,,
17443,145.358000,-0.727925,0.209431,0.098263,,,
17444,145.367000,-0.727914,0.209454,0.098261,,,
17445,145.375000,-0.727907,0.209461,0.098220,,,
17446,145.383000,-0.727900,0.209441,0.098271,,,
17447,145.392000,-0.727934,0.209426,0.098269,,,
17448,145.400000,-0.727950,0.209405,0.098302,,,
17449,145.408000,-0.727914,0.209398,0.098349,,,
17450,145.417000,-0.727956,0.209424,0.098287,,,
17451,145.425000,-0.727929,0.209427,0.098274,,,
17452,145.433000,-0.727926,0.209455,0.098234,,,
17453,145.442000,-0.727947,0.209453,0.098222,,,
17454,145.450000,-0.727949,0.209420,0.098260,,,
17455,145.458000,-0.727976,0.209398,0.098246,,,
17456,145.467000,-0.727954,0.209397,0.098281,,,
17457,145.475000,-0.727923,0.209411,0.098268,,,
17458,145.483000,-0.727930,0.209418,0.098264,,,
17459,145.492000,-0.727914,0.209434,0.098264,,,
17460,145.500000,-0.727910,0.209456,0.098223,,,
17461,145.508000,-0.727901,0.209431,0.098261,,,
17462,145.517000,-0.727946,0.209411,0.098264,,,
17463,145.525000,-0.727959,0.209386,0.098279,,,
17464,145.533000,-0.727938,0.209394,0.098352,,,
17465,145.542000,-0.727989,0.209470,0.098160,,,
17466,145.550000,-0.728196,0.209548,0.098333,,,
17467,145.558000,-0.728743,0.209552,0.098830,,,
17468,145.567000,-0.729260,0.209607,0.098934,,,
17469,145.575000,-0.729825,0.209604,0.099572,,,
17470,145.583000,-0.730701,0.209513,0.100443,,,
17471,145.592000,-0.731721,0.209489,0.100914,,,
17472,145.600000,-0.732542,0.209540,0.101785,,,
17473,145.608000,-0.733361,0.209595,0.102748,,,
17474,145.617000,-0.734583,0.209667,0.103659,,,
17475,145.625000,-0.735881,0.209608,0.104945,,,
17476,145.633000,-0.737219,0.209493,0.106208,,,
17477,145.642000,-0.738617,0.209441,0.107397,,,
17478,145.650000,-0.740214,0.209520,0.108968,,,
17479,145.658000,-0.741690,0.209619,0.110446,,,
17480,145.667000,-0.743188,0.209713,0.112122,,,
17481,145.675000,-0.745161,0.209611,0.113995,,,
17482,145.683000,-0.747246,0.209590,0.115652,,,
17483,145.692000,-0.749112,0.209713,0.117739,,,
17484,145.700000,-0.751023,0.209772,0.119878,,,
17485,145.708000,-0.753428,0.209889,0.121999,,,
17486,145.717000,-0.755699,0.209975,0.124378,,,
17487,145.725000,-0.757937,0.209817,0.126888,,,
17488,145.733000,-0.760736,0.209808,0.129299,,,
17489,145.742000,-0.763103,0.209909,0.131915,,,
17490,145.750000,-0.765522,0.210057,0.134578,,,
17491,145.758000,-0.768429,0.210093,0.137070,,,
17492,145.767000,-0.771071,0.209989,0.140559,,,
17493,145.775000,-0.773651,0.209931,0.143640,,,
17494,145.783000,-0.776833,0.209957,0.146589,,,
17495,145.792000,-0.779803,0.209880,0.150229,,,
17496,145.800000,-0.782403,0.210017,0.153560,,,
17497,145.808000,-0.785470,0.210087,0.156809,,,
17498,145.817000,-0.788621,0.209960,0.160712,,,
17499,145.825000,-0.791825,0.209969,0.164261,,,
17500,145.833000,-0.795088,0.209957,0.168024,,,
17501,145.842000,-0.798381,0.210027,0.172541,,,
17502,145.850000,-0.801403,0.210066,0.176545,,,
17503,145.858000,-0.804943,0.209928,0.180679,,,
17504,145.867000,-0.808554,0.209786,0.185690,,,
17505,145.875000,-0.811612,0.209819,0.190364,,,
17506,145.883000,-0.814919,0.209799,0.195500,,,
17507,145.892000,-0.818497,0.209699,0.200636,,,
17508,145.900000,-0.821936,0.209800,0.205337,,,
17509,145.908000,-0.825099,0.209770,0.210839,,,
17510,145.917000,-0.828225,0.209786,0.216462,,,
17511,145.925000,-0.831716,0.209935,0.221698,,,
17512,145.933000,-0.835134,0.209881,0.227711,,,
17513,145.942000,-0.838060,0.209890,0.233523,,,
17514,145.950000,-0.841154,0.209879,0.239185,,,
17515,145.958000,-0.844400,0.209948,0.245541,,,
17516,145.967000,-0.847305,0.210001,0.251304,,,
17517,145.975000,-0.850346,0.210090,0.256780,,,
17518,145.983000,-0.853382,0.209985,0.263120,,,
17519,145.992000,-0.856654,0.209891,0.269139,,,
17520,146.000000,-0.860086,0.209970,0.275290,,,
17521,146.008000,-0.862577,0.210243,0.281964,,,
17522,146.017000,-0.864468,0.210357,0.288207,,,
17523,146.025000,-0.867688,0.210032,0.294835,,,
17524,146.033000,-0.870972,0.209779,0.301350,,,
17525,146.042000,-0.873076,0.209743,0.306806,,,
17526,146.050000,-0.875213,0.209788,0.311964,,,
17527,146.058000,-0.877390,0.210037,0.316805,,,
17528,146.067000,-0.879282,0.210069,0.321346,,,
17529,146.075000,-0.881385,0.209851,0.326095,,,
17530,146.083000,-0.883856,0.209661,0.330353,,,
17531,146.092000,-0.885652,0.209704,0.333855,,,
17532,146.100000,-0.886803,0.209995,0.337820,,,
17533,146.108000,-0.888300,0.209960,0.341087,,,
17534,146.117000,-0.890037,0.209979,0.343842,,,
17535,146.125000,-0.891389,0.209647,0.346946,,,
17536,146.133000,-0.892613,0.209703,0.349666,,,
17537,146.142000,-0.893829,0.209781,0.352101,,,
17538,146.150000,-0.894554,0.209968,0.354047,,,
17539,146.158000,-0.895065,0.210041,0.355338,,,
17540,146.167000,-0.896234,0.209810,0.357024,,,
17541,146.175000,-0.897126,0.209702,0.358788,,,
17542,146.183000,-0.897300,0.209786,0.360073,,,
17543,146.192000,-0.897491,0.209987,0.360666,,,
17544,146.200000,-0.897983,0.210036,0.361133,,,
17545,146.208000,-0.898364,0.209990,0.361768,,,
17546,146.217000,-0.898434,0.209929,0.362515,,,
17547,146.225000,-0.898495,0.209991,0.362408,,,
17548,146.233000,-0.898262,0.210104,0.361809,,,
17549,146.242000,-0.897928,0.210164,0.361695,,,
17550,146.250000,-0.897856,0.210094,0.361594,,,
17551,146.258000,-0.897865,0.210093,0.361309,,,
17552,146.267000,-0.897726,0.210132,0.361220,,,
17553,146.275000,-0.897771,0.210050,0.361043,,,
17554,146.283000,-0.897930,0.209908,0.360956,,,
17555,146.292000,-0.897752,0.209771,0.360242,,,
17556,146.300000,-0.897458,0.209891,0.358567,,,
17557,146.308000,-0.897247,0.209935,0.357550,,,
17558,146.317000,-0.897082,0.209895,0.356381,,,
17559,146.325000,-0.896756,0.209768,0.354479,,,
17560,146.333000,-0.896433,0.209770,0.352651,,,
17561,146.342000,-0.896013,0.209826,0.350459,,,
17562,146.350000,-0.895634,0.209937,0.347785,,,
17563,146.358000,-0.895131,0.210036,0.345169,,,
17564,146.367000,-0.894439,0.210001,0.342102,,,
17565,146.375000,-0.893773,0.209989,0.339005,,,
17566,146.383000,-0.893126,0.209947,0.335865,,,
17567,146.392000,-0.891997,0.210042,0.332200,,,
17568,146.400000,-0.890807,0.210146,0.328576,,,
17569,146.408000,-0.889806,0.210081,0.324872,,,
17570,146.417000,-0.888697,0.210227,0.320700,,,
17571,146.425000,-0.887409,0.210222,0.316569,,,
17572,146.433000,-0.886417,0.210097,0.312334,,,
17573,146.442000,-0.885111,0.210147,0.307914,,,
17574,146.450000,-0.883688,0.210192,0.303565,,,
17575,146.458000,-0.882530,0.210230,0.298762,,,
17576,146.467000,-0.881136,0.210186,0.293732,,,
17577,146.475000,-0.879621,0.210183,0.288998,,,
17578,146.483000,-0.878264,0.210262,0.283983,,,
17579,146.492000,-0.876712,0.210309,0.278827,,,
17580,146.500000,-0.874988,0.210388,0.273744,,,
17581,146.508000,-0.873529,0.210135,0.268411,,,
17582,146.517000,-0.872358,0.209785,0.262934,,,
17583,146.525000,-0.870786,0.209784,0.257662,,,
17584,146.533000,-0.868183,0.210078,0.252547,,,
17585,146.542000,-0.865996,0.210324,0.246672,,,
17586,146.550000,-0.864432,0.210495,0.240713,,,
17587,146.558000,-0.862491,0.210351,0.235383,,,
17588,146.567000,-0.860425,0.210155,0.229823,,,
17589,146.575000,-0.858459,0.210096,0.224166,,,
17590,146.583000,-0.856227,0.210178,0.218035,,,
17591,146.592000,-0.853857,0.210313,0.211699,,,
17592,146.600000,-0.851570,0.210150,0.205877,,,
17593,146.608000,-0.849321,0.209918,0.200078,,,
17594,146.617000,-0.847658,0.209813,0.193638,,,
17595,146.625000,-0.845374,0.209941,0.187266,,,
17596,146.633000,-0.842292,0.210058,0.181136,,,
17597,146.642000,-0.839627,0.210047,0.174944,,,
17598,146.650000,-0.837310,0.209782,0.169022,,,
17599,146.658000,-0.834834,0.209685,0.162939,,,
17600,146.667000,-0.831687,0.209689,0.156359,,,
17601,146.675000,-0.828736,0.209824,0.149723,,,
17602,146.683000,-0.825939,0.209739,0.143494,,,
17603,146.692000,-0.822849,0.209679,0.137688,,,
17604,146.700000,-0.819785,0.209550,0.131665,,,
17605,146.708000,-0.816800,0.209567,0.125253,,,
17606,146.717000,-0.813335,0.209538,0.119209,,,
17607,146.725000,-0.809696,0.209658,0.112855,,,
17608,146.733000,-0.806163,0.209622,0.106480,,,
17609,146.742000,-0.803229,0.209467,0.099757,,,
17610,146.750000,-0.800063,0.209358,0.092812,,,
17611,146.758000,-0.796140,0.209405,0.086776,,,
17612,146.767000,-0.792560,0.209491,0.080723,,,
17613,146.775000,-0.789349,0.209529,0.074143,,,
17614,146.783000,-0.785470,0.209436,0.068272,,,
17615,146.792000,-0.781374,0.209352,0.061819,,,
17616,146.800000,-0.777590,0.209378,0.055286,,,
17617,146.808000,-0.773566,0.209493,0.049676,,,
17618,146.817000,-0.769269,0.209645,0.043441,,,
17619,146.825000,-0.765177,0.209696,0.037047,,,
17620,146.833000,-0.761304,0.209534,0.031011,,,
17621,146.842000,-0.757132,0.209335,0.024828,,,
17622,146.850000,-0.753008,0.209246,0.018810,,,
17623,146.858000,-0.748951,0.209198,0.012751,,,
17624,146.867000,-0.744460,0.209205,0.006507,,,
17625,146.875000,-0.739814,0.209229,0.000506,,,
17626,146.883000,-0.735267,0.209285,-0.005377,,,
17627,146.892000,-0.730583,0.209286,-0.011289,,,
17628,146.900000,-0.726050,0.209220,-0.017133,,,
17629,146.908000,-0.721526,0.209051,-0.023198,,,
17630,146.917000,-0.716720,0.208910,-0.029140,,,
17631,146.925000,-0.712067,0.208631,-0.034353,,,
17632,146.933000,-0.707567,0.208517,-0.039979,,,
17633,146.942000,-0.702987,0.208734,-0.046247,,,
17634,146.950000,-0.697606,0.209152,-0.051757,,,
17635,146.958000,-0.692114,0.209172,-0.057112,,,
17636,146.967000,-0.687114,0.208835,-0.062704,,,
17637,146.975000,-0.682217,0.208580,-0.068285,,,
17638,146.983000,-0.676244,0.208684,-0.073876,,,
17639,146.992000,-0.670160,0.208972,-0.079233,,,
17640,147.000000,-0.665359,0.208973,-0.084445,,,
17641,147.008000,-0.660713,0.208780,-0.089809,,,
17642,147.017000,-0.655220,0.208638,-0.095074,,,
17643,147.025000,-0.649368,0.208614,-0.100438,,,
17644,147.033000,-0.643170,0.208801,-0.105736,,,
17645,147.042000,-0.636958,0.208850,-0.110939,,,
17646,147.050000,-0.631664,0.208891,-0.116937,,,
17647,147.058000,-0.626735,0.208835,-0.121534,,,
17648,147.067000,-0.620809,0.208601,-0.125983,,,
17649,147.075000,-0.614583,0.208505,-0.132096,,,
17650,147.083000,-0.609198,0.208529,-0.137089,,,
17651,147.092000,-0.602999,0.208484,-0.141306,,,
17652,147.100000,-0.596195,0.208371,-0.146351,,,
17653,147.108000,-0.590851,0.208348,-0.150899,,,
17654,147.117000,-0.585175,0.208310,-0.155193,,,
17655,147.125000,-0.578237,0.208097,-0.159634,,,
17656,147.133000,-0.572144,0.207811,-0.163890,,,
17657,147.142000,-0.566426,0.207974,-0.169479,,,
17658,147.150000,-0.559823,0.208450,-0.174540,,,
17659,147.158000,-0.553472,0.208470,-0.177914,,,
17660,147.167000,-0.547036,0.208151,-0.182342,,,
17661,147.175000,-0.540881,0.208079,-0.187310,,,
17662,147.183000,-0.534804,0.208095,-0.191310,,,
17663,147.192000,-0.527984,0.208173,-0.195895,,,
17664,147.200000,-0.521157,0.208295,-0.200653,,,
17665,147.208000,-0.515208,0.208019,-0.204746,,,
17666,147.217000,-0.508915,0.207695,-0.208824,,,
17667,147.225000,-0.502104,0.207616,-0.212602,,,
17668,147.233000,-0.495577,0.207817,-0.216743,,,
17669,147.242000,-0.489065,0.208019,-0.221084,,,
17670,147.250000,-0.482455,0.207858,-0.224769,,,
17671,147.258000,-0.475776,0.207680,-0.228654,,,
17672,147.267000,-0.469390,0.207511,-0.232467,,,
17673,147.275000,-0.462721,0.207605,-0.236208,,,
17674,147.283000,-0.455459,0.207694,-0.239805,,,
17675,147.292000,-0.448530,0.207559,-0.243446,,,
17676,147.300000,-0.442019,0.207289,-0.247398,,,
17677,147.308000,-0.435262,0.207097,-0.251103,,,
17678,147.317000,-0.427897,0.207089,-0.254623,,,
17679,147.325000,-0.421655,0.207250,-0.257869,,,
17680,147.333000,-0.416500,0.207492,-0.260674,,,
17681,147.342000,-0.409254,0.207571,-0.263126,,,
17682,147.350000,-0.401315,0.207131,-0.265429,,,
17683,147.358000,-0.394304,0.206623,-0.269237,,,
17684,147.367000,-0.387081,0.206644,-0.274303,,,
17685,147.375000,-0.380632,0.207140,-0.277483,,,
17686,147.383000,-0.374542,0.207300,-0.278768,,,
17687,147.392000,-0.366549,0.207274,-0.280808,,,
